Unnamed: 0,Date,AirportName,PercentOfBaseline,City,State,Country,lat,long,timestamp,Prediction,Month
5418,2020-07-27,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595808000.0,73.4671206742496,July
5436,2020-07-28,Montreal Trudeau,82,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595894400.0,73.5557487502715,July
5315,2020-07-29,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595980800.0,73.64437682629364,July
5326,2020-07-30,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596067200.0,73.73300490231577,July
5497,2020-07-31,Montreal Trudeau,81,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596153600.0,73.8216329783379,July
5323,2020-08-01,Montreal Trudeau,66,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596240000.0,73.91026105436003,August
5510,2020-08-02,Montreal Trudeau,73,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596326400.0,73.99888913038217,August
5511,2020-08-03,Montreal Trudeau,82,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596412800.0,74.0875172064043,August
5333,2020-08-04,Montreal Trudeau,76,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596499200.0,74.17614528242643,August
5409,2020-08-05,Montreal Trudeau,83,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596585600.0,74.26477335844856,August
5399,2020-08-06,Montreal Trudeau,82,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596672000.0,74.3534014344707,August
5440,2020-08-07,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596758400.0,74.44202951049283,August
5331,2020-08-08,Montreal Trudeau,67,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596844800.0,74.53065758651496,August
5347,2020-08-09,Montreal Trudeau,61,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1596931200.0,74.6192856625371,August
5368,2020-08-10,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597017600.0,74.70791373855923,August
5415,2020-08-11,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597104000.0,74.79654181458136,August
5483,2020-08-12,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597190400.0,74.88516989060349,August
5488,2020-08-13,Montreal Trudeau,80,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597276800.0,74.97379796662563,August
5478,2020-08-14,Montreal Trudeau,80,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597363200.0,75.06242604264776,August
5366,2020-08-15,Montreal Trudeau,64,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597449600.0,75.15105411866989,August
5417,2020-08-16,Montreal Trudeau,61,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597536000.0,75.23968219469202,August
5345,2020-08-17,Montreal Trudeau,0,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597622400.0,75.32831027071393,August
5421,2020-08-18,Montreal Trudeau,84,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597708800.0,75.41693834673606,August
5378,2020-08-19,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597795200.0,75.50556642275819,August
5471,2020-08-20,Montreal Trudeau,80,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597881600.0,75.59419449878033,August
5382,2020-08-21,Montreal Trudeau,83,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1597968000.0,75.68282257480246,August
5443,2020-08-22,Montreal Trudeau,68,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598054400.0,75.77145065082459,August
5356,2020-08-23,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598140800.0,75.86007872684672,August
5500,2020-08-24,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598227200.0,75.94870680286886,August
5491,2020-08-25,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598313600.0,76.03733487889099,August
5424,2020-08-26,Montreal Trudeau,78,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598400000.0,76.12596295491312,August
5340,2020-08-27,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598486400.0,76.21459103093525,August
5434,2020-08-28,Montreal Trudeau,84,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598572800.0,76.30321910695739,August
5337,2020-08-29,Montreal Trudeau,66,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598659200.0,76.39184718297952,August
